"location_id","location_name","parent_id","level","authority","facility_level","medical_bureaus","operational_status","ownership","private_facilities","public_facilities","reporting_status","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name","latitude","longitude","geom_enhanced","facility_level_2","facility_type"
"MGA4eDHuCG9","Mawuki Health Centre II","wqcNzckuzrb",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,lQj3yMM1lI7,JYRXNoypFT7,wqcNzckuzrb,MGA4eDHuCG9","South Buganda","Gomba District","Gomba DLG","Kabulasoke Subcounty",0.121711,31.868573,NA,"clinic","gov_HC"
"MGoloBUb8vi","Arch Bishop Kiwanuka Mayirye Health Centre III","aPq34NY4UoQ",6,"UCMB","HC III","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,rfsHAeZphSY,aPq34NY4UoQ,MGoloBUb8vi","North Buganda","Mityana District","Mityana DLG","Kakindu Subcounty",0.271465,32.146001,NA,"clinic","private"
"MGssze5ORPV","Divine Health Care","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,MGssze5ORPV","Kampala","Kampala District","Kampala City Council","Makindye Division",0.2728351,32.6174919,1,"clinic","private"
"MGz2wiacJ0H","Bigaaga Health Centre II","m1aZdsy6aOH",6,"Private Authority","HC II",NA,"Non-Functional","PNFP","PNFP",NA,"Non-Reporting","akV6429SUqu,G0rlphd2tcD,tugqr4dY6wq,sfRQ45Yk0K7,m1aZdsy6aOH,MGz2wiacJ0H","Kigezi","Rukungiri District","Rukungiri DLG","Nyakagyeme Subcounty",-0.785165,29.836206,NA,"clinic","private"
"MH0SVcF6X2F","Bombo General Military Hospital","xb87C9pAYuF",6,"UPDF","General Hospital",NA,"Functional","GOV",NA,"UPDF","Reporting","akV6429SUqu,Dl9WvtvDs5V,tr9XWtYsL5P,q7rZrDhZMDi,xb87C9pAYuF,MH0SVcF6X2F","North Buganda","Luwero District","Luwero DLG","Bombo Town Council",0.584872,32.536169,NA,"hospital","gov_hosp"
"MHGvrWftKzk","Busimbi Health Centre II","aWV1RUl4uWC",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,gUaoj8Geuao,DzqwOkdT63Q,aWV1RUl4uWC,MHGvrWftKzk","Busoga","Bugiri District","Bugiri DLG","Nankoma Subcounty",0.479005,33.708829,NA,"clinic","gov_HC"
"MHiJvIzpJ05","Pajulu Health Centre III","BCouHSvE41D",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,iQTVPmAJPkr,DUu6g6xpn1e,BCouHSvE41D,MHiJvIzpJ05","West Nile","Arua City","Arua City Council","Ayivu Division",2.99747,30.870984,NA,"clinic","gov_HC"
"MIN2B4ZQAsI","Almata Medical Services Health Centre II","vhBrLJBbs8t",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,r0GhWtmPHDj,saT18HClZoz,QCWEAgZ4oFV,vhBrLJBbs8t,MIN2B4ZQAsI","Teso","Kumi District","Kumi DLG","Ongino Subcounty",1.516667,34.05,1,"clinic","private"
"MIOys5Syjk6","Lochom Health Centre II","p4JCTAyEhij",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,jdlbNUwJiKX,eOJUW6OGpc7,rbuzG7OEdG7,p4JCTAyEhij,MIOys5Syjk6","Karamoja","Kaabong District","Kaabong DLG","Sidok Subcounty",3.420418,34.145079,NA,"clinic","gov_HC"
"MId0dPgBTXC","Healthstone Medical Services","kKEBeO1LL7S",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,kKEBeO1LL7S,MId0dPgBTXC","Kampala","Kampala District","Kampala City Council","Nakawa Division",0.344533,32.636508,NA,"clinic","private"
"MJ0Ul1ndDAN","St. Martins Medical Clinic","IlAqwJZzL40",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,ykxQEnZGXkj,QXhS8g7mb0G,IlAqwJZzL40,MJ0Ul1ndDAN","North Buganda","Kayunga District","Kayunga DLG","Wabwoko-Kitimbwa Subcounty",0.9860182,32.8535755,1,"clinic","private"
"MJ9v2U4WWzE","Acut Health Centre II","vy4wRPZvp83",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vy4wRPZvp83,MJ9v2U4WWzE","Lango","Oyam District","Oyam DLG","Abok Subcounty",2.567097,32.536354,NA,"clinic","gov_HC"
"MJH5YKySljH","Paco Waa Drugshop","XTljgoHlV32",6,"Private Authority","Drug Shop",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,DWPnYhoqza0,Y4LV8xqkv6J,KgP05Bhww16,XTljgoHlV32,MJH5YKySljH","Lango","Kole District","Kole DLG","Aboke Subcounty",2.3565111,32.6828376,1,"drugshop","drugshop"
"MJUi0a4Vnbs","Bio-Care Clinic","kKEBeO1LL7S",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,kKEBeO1LL7S,MJUi0a4Vnbs","Kampala","Kampala District","Kampala City Council","Nakawa Division",0.3482451,32.6661193,1,"clinic","private"
"MJu9Pwi3twb","Mulago National Referral Hospital","LYuMx5oPsR5",6,"MOH","NRH",NA,"Functional","GOV",NA,"MOH","Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,MJu9Pwi3twb","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3410764,32.5769204,1,"hospital","gov_hosp"
"MJzGcr4GqH1","Kyakapeya Health Centre II","DswLGjkIGOc",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,ZqJ9w7mzitv,P6pJkDUQdPK,DswLGjkIGOc,MJzGcr4GqH1","Bunyoro","Hoima City","Hoima City Council","Hoima East Division",1.445313,31.418339,NA,"clinic","gov_HC"
"MK4oguCqbYM","Bond Together Medical Health Centre II","tzIWNdJGfLJ",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,JZhJ50nOirX,uCVQXAdKqL9,y1Y0SmOAxkn,tzIWNdJGfLJ,MK4oguCqbYM","Tooro","Kamwenge District","Kamwenge DLG","Nkoma Subcounty",0.284962,30.567583,NA,"clinic","private"
"MKPDmTjhF4N","Alinda Medicare Clinic","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,MKPDmTjhF4N","Kampala","Kampala District","Kampala City Council","Central Division",0.3298959,32.5753763,1,"clinic","private"
"MLEnJxVPyPr","Concern Health Services","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,MLEnJxVPyPr","Kampala","Kampala District","Kampala City Council","Central Division",0.3250394,32.5856675,1,"clinic","private"
"MLgsYoX2xWW","Kasambya (Kalungu) Health Centre III","iPiO62aF9FB",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,ahyi8Uq4vaj,JH7vmOjIRNq,iPiO62aF9FB,MLgsYoX2xWW","South Buganda","Kalungu District","Kalungu DLG","Lwabenge Subcounty",-0.023901,31.73991,NA,"clinic","gov_HC"
"MLvTfA4OlXI","Holly Spirit Clinic","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,MLvTfA4OlXI","Kampala","Kampala District","Kampala City Council","Central Division",0.317091,32.571054,NA,"clinic","private"
"MMhakCx4Zy7","Nabisoigi Health Centre III","JuHyETsfvLS",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,esIUe2tQAtL,gnqYd8Ql7Fj,JuHyETsfvLS,MMhakCx4Zy7","Busoga","Namutumba District","Namutumba DLG","Nabweyo Subcounty",0.870524,33.605971,NA,"clinic","gov_HC"
"MN64C4g8Iae","Rwene Health Centre II","areRYmW2Moa",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,G0rlphd2tcD,zBIpPzKYFLp,QoGY8VJVUKi,areRYmW2Moa,MN64C4g8Iae","Kigezi","Kabale District","Kabale DLG","Buhara Subcounty",-1.398527,30.033949,NA,"clinic","gov_HC"
"MN98FTO0Wme","Gayaza Road Mefical Centre","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,MN98FTO0Wme","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.34296,32.571311,NA,"clinic","private"
"MNEyAOnw48J","Memorial Clinic & Medical Diagnostic Laboratory","on8r7eHNeVQ",6,"Private Authority","Clinic",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,BD3XaQ7cQAp,iQTVPmAJPkr,DUu6g6xpn1e,on8r7eHNeVQ,MNEyAOnw48J","West Nile","Arua City","Arua City Council","Arua Central Division",3.018718,30.914586,NA,"clinic","private"
"MNXAK2rofWE","Kichandi Health Centre II","BFCa84DyCDd",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,w5WItSAsgK0,BFCa84DyCDd,MNXAK2rofWE","Bunyoro","Masindi District","Masindi DLG","Bikonzi Subcounty",1.601875,31.697773,NA,"clinic","gov_HC"
"MNfE9cZBvci","Chepkwasta Health Centre III","aaes1np8v4h",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dt6qdenPX1E,e8m9ZYMRoeR,aC0PDtoAreV,aaes1np8v4h,MNfE9cZBvci","Bugisu","Bukwo District","Bukwo DLG","Chepkwasta Subcounty",1.267962,34.703783,NA,"clinic","gov_HC"
"MNhe4FaQw7v","Ngora Freda Carr Hospital","kn8IjXDFWE7",6,"UPMB","General Hospital","UPMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,r0GhWtmPHDj,aj4hsYK3dVm,bySxu1aULiV,kn8IjXDFWE7,MNhe4FaQw7v","Teso","Ngora District","Ngora DLG","Ngora Town Council",1.4772,33.793409,NA,"hospital","private_hosp"
"MNl2veYSBAE","Klinics Of St. Francis Clinic","a9Gy7Imvd9F",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,QBPg7KKCeoA,KhT80mlwJ3Y,PhlThQ2Me7v,a9Gy7Imvd9F,MNl2veYSBAE","Bukedi","Tororo District","Tororo Municipality","Western Division",0.693192,34.181282,NA,"clinic","private"
"MNzaqWsKyxO","Mukono COU Hospital","tecfO3gvavj",6,"UPMB","General Hospital","UPMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,a0DfYpC2Rwl,nhBjLSViuSr,tecfO3gvavj,MNzaqWsKyxO","North Buganda","Mukono District","Mukono Municipality","Central Division",0.358567,32.749499,NA,"hospital","private_hosp"
"MObVMkBVjki","Omiya Anyima Health Centre III","ZZmXu10Dnci",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,pnTVIF5v27r,CSACAoEcsPx,ZZmXu10Dnci,MObVMkBVjki","Acholi","Kitgum District","Kitgum DLG","Omiya Anyima Subcounty",3.266765,33.207464,NA,"clinic","gov_HC"
"MQ5ynJIzkbh","Fr. Bilbao Health Centre III","aCaPqIkvV2s",6,"UCMB","HC III","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,BD3XaQ7cQAp,W0kQBddyGyh,sPcuCbMUPsy,aCaPqIkvV2s,MQ5ynJIzkbh","West Nile","Moyo District","Moyo DLG","Metu Subcounty",3.671864,31.789153,NA,"clinic","private"
"MQc8X7HMfF8","Lifeline Medical Health Centre III","oyIJV2TSFLe",6,"Private Authority","HC III",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,jzNvCTo4a6g,oyIJV2TSFLe,MQc8X7HMfF8","South Buganda","Wakiso District","Wakiso DLG","Kasangati Town Council",0.447338,32.612605,NA,"clinic","private"
"MQcEeQxu6CM","Grace Medical Clinic (Ndejje)","WcTXblqtAB7",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,SQWtI329oDj,WcTXblqtAB7,MQcEeQxu6CM","South Buganda","Wakiso District","Makindye Ssabagabo Municipality","Ndejje Division",0.236438,32.579722,NA,"clinic","private"
"MQgPPvrSEC6","Ra-Pharma Medical Centre","kKEBeO1LL7S",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,kKEBeO1LL7S,MQgPPvrSEC6","Kampala","Kampala District","Kampala City Council","Nakawa Division",0.3155925,32.6362878,1,"clinic","private"
"MQpuz4h5Hf1","Bk Community Clinic","sSqr43OzNQJ",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,sSqr43OzNQJ,MQpuz4h5Hf1","Bunyoro","Kiryandongo District","Kiryandongo DLG","Bweyale Town Council",1.957737,32.145723,NA,"clinic","private"
"MRK5dHBnvSw","Pece Prisons Health Centre II","LllQ7wFfkGG",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,SUvODYOcaVf,szlrGpmFlu9,AaEdnyGpKsv,LllQ7wFfkGG,MRK5dHBnvSw","Acholi","Gulu City","Gulu City Council","Laroo Pece Division",2.776443,32.317663,NA,"clinic","gov_HC"
"MS4QBC7MkDj","St. Michael Clinic","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,MS4QBC7MkDj","Kampala","Kampala District","Kampala City Council","Makindye Division",0.3123952,32.6081467,1,"clinic","private"
"MSJhAWC620C","Labpedia","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,MSJhAWC620C","Kampala","Kampala District","Kampala City Council","Central Division",0.3250394,32.5856675,1,"clinic","private"
"MSs48kYSaCz","Uleppi Health Centre III","l4qmCfoNbn6",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,bLoH4VbxCGI,D4kh6cNvt2g,l4qmCfoNbn6,MSs48kYSaCz","West Nile","Madi-Okollo District","Madi-Okollo DLG","Uleppi Subcounty",2.774642,31.037638,NA,"clinic","gov_HC"
"MT5KksXURUZ","Aparanga Health Centre II","GhrSbqvL2At",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,zNgVoDVPYgD,d4nR8H3NT7o,GhrSbqvL2At,MT5KksXURUZ","Acholi","Nwoya District","Nwoya DLG","Purongo Subcounty",2.554611,31.902248,NA,"clinic","gov_HC"
"MTam7ZtWOuX","Zam Zam Medical Centre (Kamwokya)","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,MTam7ZtWOuX","Kampala","Kampala District","Kampala City Council","Central Division",0.343923,32.589408,NA,"clinic","private"
"MTr6GiJmaDN","Ray Of Hope Medical Centre","kKEBeO1LL7S",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,kKEBeO1LL7S,MTr6GiJmaDN","Kampala","Kampala District","Kampala City Council","Nakawa Division",0.356235,32.612075,NA,"clinic","private"
"MUa7iTmEOw4","Serena Health Centre II","NwjAOvrcNuU",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,QBPg7KKCeoA,KhT80mlwJ3Y,PhlThQ2Me7v,NwjAOvrcNuU,MUa7iTmEOw4","Bukedi","Tororo District","Tororo Municipality","Eastern Division",0.677678,34.20174,NA,"clinic","gov_HC"
"MUxAV5pwDbk","Yumbe Regional Referral Hospital","g6SH4QU6YgJ",6,"MOH","RRH",NA,"Functional","GOV",NA,"MOH","Reporting","akV6429SUqu,BD3XaQ7cQAp,W1JM2Qdhcv3,ntivgeuo9La,g6SH4QU6YgJ,MUxAV5pwDbk","West Nile","Yumbe District","Yumbe DLG","Kuru Town Council",3.439449,31.187653,NA,"hospital","gov_hosp"
"MV2QkTgUIz1","Lokung Health Centre III","pAlHNtMDmam",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,xy0M4HhjXtD,IWvCvsABM8H,pAlHNtMDmam,MV2QkTgUIz1","Acholi","Lamwo District","Lamwo DLG","Lamwo Town Council",3.592157,32.707255,NA,"clinic","gov_HC"
"MVYYKgICwep","Oteno Health Centre II","jM15KbiS4KY",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,p7EEgDEX3jT,hJFLkTWmheT,jM15KbiS4KY,MVYYKgICwep","Lango","Alebtong District","Alebtong DLG","Abia Subcounty",2.392556,33.13107,NA,"clinic","gov_HC"
"MW38DjLdTg7","Muwumba Health Centre III","slk9kjRjPP7",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,wRApaxY2zJf,TiOnPOoYtuM,slk9kjRjPP7,MW38DjLdTg7","Busoga","Jinja City","Jinja City Council","Jinja South Division",0.420617,33.204234,NA,"clinic","gov_HC"
"MWFDoq84Xp5","Bethesda Medical Centre","zNdkt1W9dcu",6,"Private Authority","HC III",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,MWFDoq84Xp5","Kampala","Kampala District","Kampala City Council","Central Division",0.328894,32.571665,NA,"clinic","private"
"MWNyJiDjRMO","Lucia Dormiciliary Clinic","CDtQkwtnyAH",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,ykxQEnZGXkj,QXhS8g7mb0G,CDtQkwtnyAH,MWNyJiDjRMO","North Buganda","Kayunga District","Kayunga DLG","Kayunga Town Council",0.7044932,32.8874067,1,"clinic","private"
"MWw3vC4RH99","Airabet Health Centre II","yTUn4OdHAs4",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,r0GhWtmPHDj,mvN9LBbpf7X,bRITiTjVHFL,yTUn4OdHAs4,MWw3vC4RH99","Teso","Kapelebyong District","Kapelebyong DLG","Okungur Subcounty",2.331897,33.770838,NA,"clinic","gov_HC"
"MXAe9yD6Wtl","Kayindu Health Centre II","aqPlmnEhKp4",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,tr9XWtYsL5P,q7rZrDhZMDi,aqPlmnEhKp4,MXAe9yD6Wtl","North Buganda","Luwero District","Luwero DLG","Kalagala Subcounty",0.626281,32.571623,NA,"clinic","gov_HC"
"MXJR6f2bHrH","St. Marys Medical Services Health Centre III","PaitbhdeU8f",6,"Private Authority","HC III",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,jzNvCTo4a6g,PaitbhdeU8f,MXJR6f2bHrH","South Buganda","Wakiso District","Wakiso DLG","Wakiso Town Council",0.397027,32.478436,NA,"clinic","private"
"MXTRYmtJtlC","Kireka Health Centre III","H28DnZymL0Q",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,a82aPQm9ahJ,H28DnZymL0Q,MXTRYmtJtlC","South Buganda","Wakiso District","Kira Municipality","Namugongo Division",0.346872,32.643293,NA,"clinic","gov_HC"
"MXms6SQUOrd","Alenda Medical Centre","i7RHER6mToP",6,"Private Authority","HC II",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,JZhJ50nOirX,m77oR1YJESj,kHG13LHGJKh,i7RHER6mToP,MXms6SQUOrd","Tooro","Kabarole District","Kabarole DLG","Kiko Town Council",0.595423,30.315366,NA,"clinic","private"
"MYW6CCYGe2A","Kabalagala Police Health Centre II","FbuhMjEaMXt",6,"UPF","HC II",NA,"Functional","GOV",NA,"UPF","Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,MYW6CCYGe2A","Kampala","Kampala District","Kampala City Council","Makindye Division",0.2971477,32.6048105,1,"clinic","gov_HC"
"MYzCGYUmL4t","Liberty Medical Centre","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,MYzCGYUmL4t","Kampala","Kampala District","Kampala City Council","Central Division",0.317449,32.567763,NA,"clinic","private"
"MZWpc65yTOr","Makindye Domicilliary Clinic","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,MZWpc65yTOr","Kampala","Kampala District","Kampala City Council","Makindye Division",0.282461,32.582736,NA,"clinic","private"
"MZbJgNwxaTe","Kiroko Health Centre II","OvshHVjn0lS",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,B0G9cqixld8,C6eJt1Y1iVg,OvshHVjn0lS,MZbJgNwxaTe","Bunyoro","Kiryandongo District","Kiryandongo DLG","Kiryandongo Subcounty",1.892221,32.00353,NA,"clinic","gov_HC"
"Ma6h3X0FIWC","Trust Medical Health Centre II","NYb019QWhPQ",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,Ma6h3X0FIWC","Bunyoro","Masindi District","Masindi Municipality","Central Division",1.6866748,31.716665,1,"clinic","private"
"MaEE8FrNaK7","St. Paul Domiciliary Clinic","I3QbcP5ix4p",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,Dl9WvtvDs5V,ykxQEnZGXkj,QXhS8g7mb0G,I3QbcP5ix4p,MaEE8FrNaK7","North Buganda","Kayunga District","Kayunga DLG","Busaana Town Council",0.775561,32.991385,NA,"clinic","private"
"MaPNhqhCx0U","Bethsaida Medical Clinic","kKEBeO1LL7S",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,kKEBeO1LL7S,MaPNhqhCx0U","Kampala","Kampala District","Kampala City Council","Nakawa Division",0.3482451,32.6661193,1,"clinic","private"
"MaVKbB95c42","Kireku Health Centre II","hnrm4ibfoTk",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,tr9XWtYsL5P,q7rZrDhZMDi,hnrm4ibfoTk,MaVKbB95c42","North Buganda","Luwero District","Luwero DLG","Kikyusa Subcounty",0.901055,32.596095,NA,"clinic","gov_HC"
"MaWz1zKJIQD","Bunyandiko Health Centre II","HnJdqBFEw34",6,"Local Government","HC II",NA,"Non-Functional","GOV",NA,"Local Government","Non-Reporting","akV6429SUqu,JZhJ50nOirX,aa8xVDzSpte,OUSQgDF51lM,HnJdqBFEw34,MaWz1zKJIQD","Tooro","Kasese District","Kasese DLG","Kilembe Subcounty",0.197414,30.013072,1,"clinic","gov_HC"
"MadCYv1HDhI","Vine Hospital","ELU3iXYKacy",6,"Private Authority","General Hospital",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,JZhJ50nOirX,R1x33oSVR1M,GkXV0VV1UZH,ELU3iXYKacy,MadCYv1HDhI","Tooro","Fort Portal City","Fort Portal City Council","Fort Portal Central Division",0.654424,30.270149,NA,"hospital","private_hosp"
"MbDNuTAMTyR","Kamuli Prisons Health Centre II","C4Gn1IRKEmg",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,Wd1lV9Qdj4o,oyygQ2STBST,T7jjOYbAe1p,C4Gn1IRKEmg,MbDNuTAMTyR","Busoga","Kamuli District","Kamuli Municipality","Northern Division",0.960891,33.118697,NA,"clinic","gov_HC"
"MbcT4a29kOV","Opiro Health Centre II","ji9GXqprBnT",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,W0kQBddyGyh,sPcuCbMUPsy,ji9GXqprBnT,MbcT4a29kOV","West Nile","Moyo District","Moyo DLG","Aluru Subcounty",3.669935,31.740535,NA,"clinic","gov_HC"
"McJJwfFVdhu","St. Luke Medical Centre (Kazo)","Qplf7b6Ktzu",6,"UPMB","HC II","UPMB","Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,Qplf7b6Ktzu,McJJwfFVdhu","South Buganda","Wakiso District","Nansana Municipality","Nabweru Division",0.356467,32.556169,NA,"clinic","private"
"McZvpFIBuvM","Kibaire Health Centre II","LUOrNK0PA5h",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,PJFtfCyp6Rb,rnldkRYIzKQ,LUOrNK0PA5h,McZvpFIBuvM","Bunyoro","Hoima District","Hoima DLG","Bulindi Town Council",1.497673,31.505227,NA,"clinic","gov_HC"
"MdmwmQbuLjA","Sheema Community Health Centre III","Rwjn2kDDgwf",6,"UMMB","HC III","UMMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,F1o6qBSx783,xAJgEKKAeRA,jzHf1C8I7d0,Rwjn2kDDgwf,MdmwmQbuLjA","Ankole","Sheema District","Sheema Municipality","Kagango Division",-0.578805,30.409388,NA,"clinic","private"
